id_empresa,status,nome_fantasia,grupo,cidade,estado,pais,latitude,longitude,coordenadas_validas,materias_primas,produtos,associada,data_ultima_atualizacao
52521,A,Tate & Lyle - Unidade Gadot Manufacturing Ltd,,Haifa Bay,Haifa,Israel,27.5705,81.6003,1,,,N,1723680000000
52522,I,The Jeypore Sugars - Unidade V.V.S. Sugars Chagallu,The Jeypore Sugars Limited,Chagallu,AP,Índia,16.99918,81.66825,1,,,N,1723680000000
52523,A,KCP Sugarland - Unidade Vuyyuru Sugar Factory,,Vuyyuru,AP,Índia,16.360328,80.8587,1,Cana-de-Açúcar,Açúcar | Crédito de Carbono | Etanol,N,1687996800000
52527,A,Simbhaoli Sugar - Simbhaoli Sugar Division,Simbhaoli Sugar,Simbhaoli,AR,Índia,3.5421,-76.2783,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Palha/Biomassa,N,1687996800000
52528,A,Simbhaoli Sugar - Chilwaria Sugar Division,Simbhaoli Sugar,Chilwaria,AR,Índia,28.6464,77.7743,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Palha/Biomassa,N,1687996800000
52529,A,Simbhaoli Sugar - Brijnathpur Sugar Division,Simbhaoli Sugar,Brijnathpur ,AR,Índia,20.6574,85.5969,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Palha/Biomassa,N,1687996800000
52530,A,Sakthi Sugars - Sakthinagar Unit,Sakthi Sugars Limited,Sakthinagar,TN,Índia,9.8546,78.37,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687996800000
52531,A,Sakthi Sugars - Sivaganga Unit,Sakthi Sugars Limited,Padamathur,TN,Índia,11.2136,77.7554,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687996800000
52532,A,Sakthi Sugars - Dhenkanal Unit,Sakthi Sugars Limited,Dhenkanal,OR,Índia,-17.7863,-63.1812,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687996800000
52533,A,Sakthi Sugars - Modakurichi Unit,Sakthi Sugars Limited,Poondurai Semur,TN,Índia,12.7576,77.8395,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687996800000
52534,A,Bajaj Hindusthan - Golagokarannath Unit,Bajaj Hindusthan Ltd,Gola Gokaran Nath,AR,Índia,28.085778,80.472043,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52535,A,Bajaj Hindusthan - Palia Kalan Unit,Bajaj Hindusthan Ltd,Palia Kalan,AR,Índia,28.421042,80.571817,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52536,A,Bajaj Hindusthan - Khambharkhera Unit,Bajaj Hindusthan Ltd,Khambharkhera,AR,Índia,28.01535,80.82672,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52537,A,Bajaj Hindusthan - Barkhera Unit,Bajaj Hindusthan Ltd,Barkhera,AR,Índia,28.454926,79.806216,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52538,A,Bajaj Hindusthan - Kinauni Unit,Bajaj Hindusthan Ltd,Kinauni,AR,Índia,28.432003,79.992501,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52539,A,Bajaj Hindusthan - Gangnauli Unit,Bajaj Hindusthan Ltd,Gangnauli,AR,Índia,28.01535,80.82672,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52540,A,Bajaj Hindusthan - Thanabhawan Unit,Bajaj Hindusthan Ltd,Thanabhawan,AR,Índia,29.568567,77.406427,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52542,A,Bajaj Hindusthan - Bilai Unit,Bajaj Hindusthan Ltd,Bilai,AR,Índia,29.473319,78.280118,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52543,A,Bajaj Hindusthan - Rudauli Unit,Bajaj Hindusthan Ltd,Rudauli,AR,Índia,28.034338,80.840563,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52544,A,Bajaj Hindusthan - Kundarkhi Unit,Bajaj Hindusthan Ltd,Kundarkhi,AR,Índia,27.32435,82.739211,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52545,A,Bajaj Hindusthan - Utraula Unit,Bajaj Hindusthan Ltd,Utraula,AR,Índia,27.348725,82.313687,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52546,A,Bajaj Hindusthan - Maqsoodapur Unit,Bajaj Hindusthan Ltd,Maqsood Pur,PB,Índia,30.133937,77.461541,1,Cana-de-Açúcar,Açúcar | Bagaço | Mel,N,1721865600000
52547,A,Bajaj Hindusthan - Pratappur Unit,Bajaj Hindusthan Ltd,Pratappur,CT,Índia,26.28748,84.1719,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52548,A,Balrampur Chini - Balrampur,Balrampur Chini Mills Limited,Balrampur,AR,Índia,22.541308,88.352256,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1687996800000
52549,A,Balrampur Chini - Babhnan,Balrampur Chini Mills Limited,Babhnan,AR,Índia,26.938454,82.49786,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1687996800000
52550,I,Balrampur Chini - Tulsipur Sugar Co,Balrampur Chini Mills Limited,Tulsipur,AR,Índia,27.541643,82.423623,1,Cana-de-Açúcar | Milho,Açúcar | Bagaço | DDG | Etanol,N,1721865600000
52551,A,Balrampur Chini - Haidergarh Chini Mills,Balrampur Chini Mills Limited,Haidergarh,AR,Índia,26.686337,81.30387,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1687996800000
52552,A,Balrampur Chini - Akbarpur Chini Mills,Balrampur Chini Mills Limited,Akbarpur,AR,Índia,26.477922,82.412495,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1687996800000
52553,A,Balrampur Chini - Rauzagaon Chini Mills,Balrampur Chini Mills Limited,Rauzagaon,AR,Índia,27.405339,82.157524,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1687996800000
52554,A,Balrampur Chini - Mankapur Chini Mills,Balrampur Chini Mills Limited,Mankapur,AR,Índia,27.405329,82.157556,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1687996800000
52555,A,Balrampur Chini - Kumbhi Chini Mills,Balrampur Chini Mills Limited,Kumbhi,AR,Índia,27.958734,80.363569,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1687996800000
52556,A,Balrampur Chini - Gularia Chini Mills,Balrampur Chini Mills Limited,Gola Gokaran Nath,AR,Índia,28.085711,80.472043,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1687996800000
52557,A,Balrampur Chini - Maizapur Chini Mills,Balrampur Chini Mills Limited,Maizapur,AR,Índia,27.154616,81.788655,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1687996800000
52570,A,BioStreet Canada,,Kelowna,British Columbia,Canadá,45.494621,-73.689837,1,Canola,Biodiesel,N,1721606400000
52663,A,Eber Bio - Rio Claro de Goiás,Sada,Montes Claros de Goiás ,GO,Brasil,-15.868562,-51.554741,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
52665,A,Ingenio La Esperanza,,San Pedro de Jujuy,Jujuy,Argentina,-24.224479392959015,-64.83518245912188,1,Cana-de-Açúcar,Açúcar | Bagaço | Melaço,S,1775001600000
52688,A,Ingenio Azucarero de Bermejo,,Bermejo,Tarija,Bolívia,-22.702405,-64.291622,1,Cana-de-Açúcar,Açúcar,N,1721606400000
52689,A,Ingenio Azucarero San Aurelio (Ciasa),,Santa Cruz de la Sierra,Santa Cruz de la Sierra,Bolívia,-17.814469,-63.161107,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52691,A,Unagro,,Santa Cruz de la Sierra,Santa Cruz de la Sierra,Bolívia,3.7998,-76.3062,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687996800000
52692,A,Iansa - Linares,,Linares,Maule,Chile,-35.832547,-71.586934,1,Cana-de-Açúcar,Açúcar,N,1721606400000
52693,A,Los Ángeles,,Los Ángeles,Bio-Bio,Chile,-37.482446,-72.364565,1,Cana-de-Açúcar,Açúcar,N,1721606400000
52694,A,Iansa - Curicó,,Curicó,Maule,Chile,-35.020428,-71.243449,1,Cana-de-Açúcar,Açúcar,N,1721606400000
52699,A,Ingenio Carmelita,,Riofrío,Valle del Cauca,Colômbia,4.070845,-76.316957,1,Cana-de-Açúcar,Açúcar | Bagaço | Bioeletricidade | Mel,N,1680566400000
52700,A,Castilla,,Pradera,Valle del Cauca,Colômbia,3.363876,-76.269274,1,Cana-de-Açúcar,Açúcar | Etanol | Vinhaça,N,1687996800000
52701,A,Central Sicarare,,Codazzi,Cesar,Colômbia,4.6542472,-74.058766,1,Palma,Biodiesel,N,1687996800000
52702,A,Central Tumaco,,Palmira,Valle del Cauca,Colômbia,3.549437,-76.328244,1,Cana-de-Açúcar,Açúcar | Mel,N,1687996800000
52703,A,La Cabaña,,Caloto,Cauca,Colômbia,3.180966,-76.396443,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1687996800000
52704,A,Ingenio María Luisa,,Florida,Valle del Cauca,Colômbia,3.346618271211146,-76.28542017116358,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1680566400000
52705,A,Mayagüez,,Candelaria,Valle del Cauca,Colômbia,3.399379,-76.328727,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Óleo,N,1687996800000
52706,A,Ingenio Pichichí,,Sonso,Valle del Cauca,Colômbia,4.3197,-76.0723,1,Cana-de-Açúcar,Açúcar | Mel,N,1680652800000
52707,A,Ingenio Providencia,,Palmira,Valle del Cauca,Colômbia,50.1927,3.2588,1,Cana-de-Açúcar,Açúcar,N,1680652800000
52708,A,Ingenio Riopaila Castilla,,Zarzal,Valle del Cauca,Colômbia,22.3581,-83.8598,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1753142400000
52709,A,Ingenio Risaralda,,La Virginia,Risaralda,Colômbia,22.7169,-80.9058,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1753142400000
52710,A,Ingenio Sancarlos,,Tuluá,Valle del Cauca,Colômbia,22.6129,-79.8655,1,Cana-de-Açúcar,Açúcar | Mel,N,1680652800000
52712,A,Treinta de Noviembre,,San Cristóbal ,Pinar del Río,Cuba,4.9015,-75.8796,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52713,A,Harlem,,Bahía Honda,Pinar del Río,Cuba,22.92050951653914,-83.19457420247593,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52714,A,Central Niágara,,La Palma,Pinar del Río,Cuba,22.819128826015998,-83.5269681287035,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52718,A,Central Azucarero Habana Libre (Central Habana),,Caimito,La Habana,Cuba,23.0138916359723,-82.61009668650779,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52719,A,Central Mercedita,,Melena del Sur,La Habana,Cuba,22.81314930629514,-82.15179850433036,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52721,A,Boris Luis Santa Coloma,,Madruga,La Habana,Cuba,23.106189706469802,-82.37354252883593,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52725,A,España Republicana,,Perico,Matanzas,Cuba,22.806652569769412,-81.02445203316645,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52726,A,Central Guipúzcoa,,Martí,Matanzas,Cuba,22.952337270752682,-80.93838670432656,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52728,A,Rene Fraga,,Colón,Matanzas,Cuba,4.086,-76.1963,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52729,A,Central Santo Domingo,,Juan Gualberto Gómez,Juan Gualberto Gómez,Cuba,22.838092633677434,-81.4981110423813,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52732,A,Heriberto Duquesne,,Remedios,Villa Clara,Cuba,22.383451808374804,-79.49707037439937,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52733,A,Central Abel Santamaria,,Encrucijada,Villa Clara,Cuba,22.655320016638573,-79.85700679560206,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52735,A,Perucho Figueredo,,Encrucijada,Villa Clara,Cuba,22.1036,-79.7216,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52736,A,Central San Agustín,,Remedios,Villa Clara,Cuba,22.38048082451058,-79.54436683966415,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52737,A,Panchito Gomez Toro,,Quemado de Güines ,Villa Clara,Cuba,21.9588,-79.1572,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52738,A,Central Santa Lutgarda,,Cifuentes,Villa Clara,Cuba,22.63670664045585,-79.94796515757619,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52740,A,Diez de Octubre,,Ranchuelo,Villa Clara,Cuba,22.376732568327718,-80.1246855466702,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52741,A,Central Héctor Rodríguez,,Sagua la Grande ,Villa Clara,Cuba,22.743349789416616,-80.0887354,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52742,A,Central Carlos Baliño,,Santo Domingo,Villa Clara,Cuba,22.855296432122945,-80.18862712753435,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52744,A,Central Andreita,,Cruces,Cienfuegos,Cuba,22.31655303423671,-80.26732640434363,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52746,A,Central Constancia,,Constancia,Constancia,Cuba,22.241979721247088,-80.58009014667373,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52750,A,Uruguay,,Jatibonico,Sancti Spíritus,Cuba,22.7843,-80.2659,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52752,A,Ramon Ponciano,,Fomento,Sancti Spíritus,Cuba,21.488,-77.6039,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52753,A,Central Azucarero FNTA,,Trinidad,Sancti Spíritus,Cuba,21.826917307667678,-79.83625422889953,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52755,A,Central Azucarero Enrique José Varona (Central Adelaida),,Chambas,Ciego de Ávila,Cuba,22.172334018357287,-78.79784597551148,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52756,A,Central Algodones,,Orlando González,Orlando González,Cuba,21.863550158702115,-78.9904267906048,1,,,N,1721260800000
52758,A,Ciro Redondo,,Ciro Redondo,Ciego de Ávila,Cuba,22.009641,-78.705455,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52760,A,Primero de Enero,,Primero de Enero,Ciego de Ávila,Cuba,21.9512,-78.4248,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52762,A,Central Azucarera Ignacio Agramonte,,Florida,Camagüey,Cuba,21.509691531404908,-78.22642816256801,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52763,A,Central Carlos Manuel de Céspedes,,Carlos Manuel de Céspedes,Camagüey,Cuba,21.574150483883766,-78.27049448901911,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52766,A,Sierra de Cubitas,,Minas,Camagüey,Cuba,21.2345,-77.5291,1,,,N,1676246400000
52768,A,Siboney,,Sibanicú,Camagüey,Cuba,21.2554,-78.1575,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52769,A,Panama,,Vertientes,Camagüey,Cuba,20.5946,-76.1394,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52770,A,Central Azucarera Majibacoa,,Majibacoa,Las Tunas,Cuba,20.893023,-76.786767,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52771,A,Central Chaparra,,Jesus Menendez,Las Tunas,Cuba,21.16070284547144,-76.47473310437323,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52774,A,Central Amancio Rodríguez Herrero,,Amancio,Las Tunas,Cuba,20.82613645766182,-77.58193480677268,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52775,A,Central Azucarera Loynaz Hechavarría Cordovés,,Cueto,Holguín,Cuba,20.5658230278425,-75.9365904003003,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52776,A,Central Azucarera López-Peña,,Báguanos,Holguín,Cuba,22.63293967369686,-83.16893586726437,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52780,A,Central Azucarera Urbano Noris Cruz,,Urbano Noris,Holguín,Cuba,20.599082818703362,-76.40913652432167,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52781,A,Central Azucarera Fernando de Dios Buñuel,,Báguanos,Holguín,Cuba,20.749932047605007,-76.03363073189486,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52782,A,Grito de Yara Agroindustrial Azucarera,,Río Cauto,Granma,Cuba,20.611997,-76.782262,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52783,A,Central Azucarera Bartolomé Masó,,Bartolomé Masó,Granma,Cuba,20.165909100423036,-76.94530419645966,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52784,A,Central Azucarero Juan Manuel Marquez,,Media Luna ,Granma,Cuba,20.15290132651222,-77.43005127450623,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52785,A,Quintin Banderas,,Corralillo,Villa Clara,Cuba,22.9825,-80.5925,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52797,A,Central Azucarera Arquimides Colina,,Julia Mabay,JM,Cuba,20.348388467461533,-76.77488917740857,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52798,A,Roberto Ramírez Delgado Agroindustrial Azucarera,,Niquero,Granma,Cuba,20.1783,-75.8567,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52799,A,Central Azucarera Santa Regina,,Ceiba Hueca,Ceiba Hueca,Cuba,20.222451096079926,-77.32394439090376,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52801,A,América Libre Agroindustrial Azucarera,,Contramaestre,Santiago de Cuba,Cuba,20.293247239218765,-76.23793483508179,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52803,A,Paquito Rosales,,San Luis ,Santiago de Cuba,Cuba,20.1782,-75.0516,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52807,A,Argeo Martinez Agroindustrial Azucarera,,Guantánamo,Guantánamo,Cuba,20.20547684726673,-75.17690576391966,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52808,A,Manuel Tames,,Manuel Tames,Guantánamo,Cuba,-2.1393,-79.5917,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52809,I,El Salvador,,El Salvador,Guantánamo,Cuba,20.32145546449669,-75.26483171796582,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52816,A,Central Izalco,"Compañía Azucarera Salvadoreña, S.A. de C.V. (Cassa)",Izalco,Sonsonate,El Salvador,13.73043,-89.706284,1,Cana-de-Açúcar,Açúcar | Melaço | Palha/Biomassa,N,1687996800000
52817,A,FSC - Unidade Labasa Mill,,Labasa,Macuata,Fiji,-16.428099,179.386578,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687996800000
52827,A,Concepción (Guatemala),Grupo Pantaleon,Escuintla,ES,Guatemala,14.33052,-90.787749,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Mel,N,1687996800000
52828,A,Grupo Pantaleon,Grupo Pantaleon,Siquinalá,ES,Guatemala,15.3171,-87.9933,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Mel,N,1753142400000
52829,A,Azucarera La Grecia,Grupo Pantaleon,Marcovia,Choluteca,Honduras,13.275475,-87.352577,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Mel,N,1687996800000
52830,A,Ingenio Monte Rosa,Grupo Pantaleon,El Viejo,Chinandega,Nicaragua,12.706797,-87.235683,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Mel,N,1680220800000
52832,A,Ingenio Palo Gordo,,San Antonio Suchitepéquez,Suchitepequez,Guatemala,14.487254,-91.397267,1,Cana-de-Açúcar,Açúcar,N,1722211200000
52833,A,Los Tarros,,Santa Lucía Cotzumalguapa,ES,Guatemala,14.397292,-90.994463,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1687996800000
52834,A,Madre Tierra,,Santa Lucía Cotzumalguapa,ES,Guatemala,14.346646,-91.065035,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1687996800000
52835,A,San Diego,,Escuintla,ES,Guatemala,14.371248,-90.806507,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Melaço,N,1687996800000
52836,A,Ingenio Santa Teresa,,Villa Canales,Guatemala,Guatemala,14.480059,-90.531386,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52837,A,Ingenio Santa Ana,,Escuintla,ES,Guatemala,14.241753,-90.842812,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Melaço,N,1687996800000
52839,A,El Angel,,Apopa,San Salvador,El Salvador,13.800275,-89.199693,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1687996800000
52840,A,Chaparrastique,"Compañía Azucarera Salvadoreña, S.A. de C.V. (Cassa)",San Miguel,San Miguel,El Salvador,13.439461,-88.15163,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52841,A,La Cabaña (El Salvador),,El Paisnal,San Salvador,El Salvador,14.017582,-89.183504,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687996800000
52842,A,La Magdalena,,Chalchuapa,Santa Ana,El Salvador,14.043825,-89.695985,1,Cana-de-Açúcar,Açúcar,N,1722211200000
52844,A,Santa Matilde,,Villanueva,Cortés,Honduras,14.5947,-90.518,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52846,A,Los Mangos,,Marcovia,Choluteca,Honduras,13.253563,-87.332392,1,Cana-de-Açúcar,Açúcar | Aguardente/Cachaça | Melaço,N,1687996800000
52847,A,Francisco Morazán,,San Juan de Flores,Francisco Morazán,Honduras,14.245897,-86.994782,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1687996800000
52848,A,Chumbagua,,San Marcos,Santa Bárbara,Honduras,15.237842,-88.489626,1,Cana-de-Açúcar,Açúcar | Mel,N,1687996800000
52849,A,Ingenio Central Progreso,,Santa Rita,Yoro,Honduras,15.284874,-87.88815,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52850,A,Valdez,,Milagro,Guayas,Equador,3.5421,-76.2783,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52852,A,La Troncal,,La Troncal,Cañar,Equador,-2.439489,-79.350708,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1680652800000
52853,A,Monterrey ,,Catamayo,Loja,Equador,-2.189368,-80.026379,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52854,A,San Carlos,,Coronel Marcelino Maridueña,Guayas,Equador,-2.207789,-79.435775,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52855,A,Ingenio Tamazula,Grupo Sáens,Tamazula de Gordiano,JAL,México,19.6835257,-103.244977,1,Cana-de-Açúcar,Açúcar | Etanol | Mel,N,1688083200000
52856,A,Ingenio El Mante,Grupo Sáens,Ciudad Mante,Tamaulipas,México,22.726497,-98.980493,1,Cana-de-Açúcar,Açúcar | Etanol,N,1688083200000
52858,A,Ingenio Rio Guayalejo (Aarón Sáenz Garza),Grupo Sáens,Ciudad Xicoténcatl,Tamaulipas,México,23.133091,-99.259674,1,Cana-de-Açúcar,Açúcar,N,1721692800000
52859,A,Ingenio Tres Valles,Grupo Piasa,Tres Valles,Veracruz,México,19.6386,-102.4936,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1688083200000
52860,A,Ingenio Adolfo López Mateos,Grupo Piasa,Tuxtepec,Oaxaca,México,18.049937,-96.15499,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52861,A,Atoyac,Alcoholera de Zapopan,Atoyac,Veracruz,México,18.885057,-96.817466,1,Cana-de-Açúcar,Aguardente/Cachaça | Etanol,N,1688083200000
52862,A,Zapopan - Matriz,Alcoholera de Zapopan,Zapopan,JAL,México,20.606258,-103.426849,1,Cana-de-Açúcar,Aguardente/Cachaça | Etanol,N,1688083200000
52863,A,"México, D.F.",Alcoholera de Zapopan,Ciudad de Mexico,México D.F.,México,19.475342,-99.105148,1,Cana-de-Açúcar,Etanol,N,1688083200000
52866,A,Escobedo,Alcoholera de Zapopan,Escobedo,Nuevo León,México,25.775088,-100.283556,1,Cana-de-Açúcar,Etanol,N,1688083200000
52867,A,Alcoholera de Zapopan,Alcoholera de Zapopan,Oaxaca,Oaxaca,México,17.062862,-96.66951,1,Cana-de-Açúcar,Etanol,N,1688083200000
52868,A,Zacatecas,Alcoholera de Zapopan,Zacatecas,Zacatecas,México,19.1413,-101.4689,1,Cana-de-Açúcar,Etanol,N,1688083200000
52869,A,Ingenio Bellavista,Ingenios Santos,Bellavista,JAL,México,20.435095,-103.633309,1,Cana-de-Açúcar,Açúcar | Melaço,N,1688083200000
52870,A,Ingenio Tala,Grupo Azucarero México,Tala,JAL,México,20.669054,-103.719114,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52872,A,El Dorado,Grupo Azucarero México,Taretan,Michoacán ,México,19.331496,-101.913844,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52873,A,Ingenio Lázaro Cárdenas,Grupo Azucarero México,Taretan,Michoacán ,México,19.331132,-101.91393,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52874,A,Ingenio Calípam,,Calipan,Puebla,México,18.293611,-97.163902,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52875,A,Ingenio Central Casasano,BSM - Beta San Miguel,Casasano,Morelos,México,18.850131,-98.96365,1,Cana-de-Açúcar,Açúcar | Mel,N,1688083200000
52876,A,Ingenio Central Motzorongo,,Motzorongo,Veracruz,México,18.641789,-96.728378,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52878,A,Ingenio Constancia,BSM - Beta San Miguel,Consolapa,Veracruz,México,18.604478,-96.686805,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Mel,N,1688083200000
52879,A,Cuatotolapam,,Hueyapan de Ocampo,Veracruz,México,18.164311,-95.187274,1,Cana-de-Açúcar,Açúcar | Melaço,N,1688083200000
52880,A,Ingenio El Carmen,,Fortin De Las Flores,Veracruz,México,18.873538,-97.024172,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52881,A,Ingenio El Molino,,Tepic,Nayarit,México,21.501607,-104.887444,1,Cana-de-Açúcar,Açúcar | Mel,N,1688083200000
52882,A,Ingenio Central El Potrero,BSM - Beta San Miguel,Atoyac,Veracruz,México,18.897222,-96.792131,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52883,A,Ingenio El Refugio,,Cosolapa,Oaxaca,México,18.587172,-96.657929,1,Cana-de-Açúcar,Açúcar | Mel,N,1688083200000
52884,A,Ingenio Emiliano Zapata,BSM - Beta San Miguel,Zacatepec,Morelos,México,18.655131,-99.186967,1,Cana-de-Açúcar,Açúcar | Mel,N,1688083200000
52885,A,Ingenio Huixtla,,Huixtla,Chiapas,México,15.089617,-92.495568,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52886,A,Ingenio Santa Clara,Grupo Porres,Tocumbo,Michoacán ,México,18.7773,-96.7142,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52887,A,Ingenio José María Morelos,,Casimiro Castillo,JAL,México,19.599739,-104.441602,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52888,A,Ingenio La Margarita,,Vicente Camalote,Oaxaca,México,18.508869,-96.541288,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52889,A,Ingenio Pedernales,Ingenios Santos,Pedernales,Michoacán ,México,22.7708,-102.5989,1,Cana-de-Açúcar,Açúcar | Mel,N,1688083200000
