safra_start,year,month,half,moagem_t,clim_mean,clim_std,crush_z,q_ord,sat_idx,n_obs,pred_z,carry,sigma,pred_t,pi80_lo,pi80_hi
2025,2025,5,2,47801148,40362949.705882356,5126005.382997768,1.451071104761047,12,-0.16305767655337572,338.0,-0.17542092584749364,0.018260203540688826,0.73466993341289,39463741.09569765,34637335.41769081,44290146.773704484
2025,2025,6,1,38835935,38371575.375,5886870.709300845,0.07888055436079888,13,-0.015807640441907606,309.0,0.3954533212148858,0.6767210956456328,0.73466993341289,40699557.94855565,35156757.250120625,46242358.64699067
2025,2025,6,2,42785884,43109819.4375,5425478.267419443,-0.05970633767814826,14,-0.07482940179773125,333.0,0.1692571163252059,0.41742176302729744,0.73466993341289,44028120.24372849,38919744.97697016,49136495.51048682
2025,2025,7,1,50016684,43630313.375,4973429.180907848,1.28409803230258,15,0.0456658555153456,289.0,0.21728965373222386,0.21723039424312485,0.73466993341289,44710988.0795812,40028240.980345674,49393735.17881673
2025,2025,7,2,50402162,47575715.4375,4402239.455398384,0.6420474377044578,16,0.09649417389665894,398.0,0.5344343787906417,0.6562676837339987,0.73466993341289,49928423.54613349,45783481.83890202,54073365.25336496
2025,2025,8,1,47812562,43714673.8125,3978554.0410951176,1.029994351005984,17,0.11700641764972544,338.0,0.5586573884636146,0.6504824150232741,0.73466993341289,45937322.42295956,42191302.98297044,49683341.86294868
2025,2025,8,2,50232244,44622249.0,3476766.8194732494,1.613566652954295,18,-0.11882606039407963,409.0,0.32940897210666464,0.803832606022793,0.73466993341289,45767527.18425724,42493967.001455,49041087.36705948
2025,2025,9,1,46103505,40311478.3125,4017887.737201921,1.441560109773898,19,0.01842573349098282,316.0,0.6982513583165019,1.129696599755102,0.73466993341289,43116973.882564455,39333919.683529526,46900028.081599385
2025,2025,9,2,40983361,35743300.0,6045467.473542648,0.8667751539368254,20,0.00229813368602033,256.0,0.7476309824869886,1.2548962243146455,0.73466993341289,40263078.78683782,34570950.83135601,45955206.742319636
2025,2025,10,1,34086701,31758321.4375,5711183.589325024,0.4076877456455886,21,-0.11290208285258199,172.0,0.5049257414737967,1.09930911689638,0.73466993341289,34642045.04603292,29264663.080129173,40019427.011936665
2025,2025,10,2,31193543,30636118.5625,5779666.13063389,0.09644578508531669,22,-0.1881020417802648,174.0,0.24699242597395504,0.8222987736628393,0.73466993341289,32063652.321424767,26621790.414217457,37505514.22863208
2025,2025,11,1,18781259,22908959.9375,5598769.207336156,-0.737251489504409,23,-0.15532591538192367,202.0,0.12615025906621477,0.5317298763443237,0.73466993341289,23615246.123457402,18343708.25465903,28886783.992255773
2025,2025,11,2,15993211,16667879.3125,6517680.900922543,-0.10351355378636352,24,-0.002184527227388144,309.0,0.0434848187748805,0.023898555342998326,0.73466993341289,16951299.485309117,10814557.566935882,23088041.40368235
2026,2026,4,1,20403906,15354818.235294119,7400591.804197119,0.6822545950774339,9,0.07433362417185828,330.0,0.15265642151796557,0.0,0.7413538395755457,16484566.097238036,9453122.614858113,23516009.57961796
2026,2026,4,2,40008693,28043626.70588235,8516875.157387866,1.4048657603885022,10,0.011271683353243077,355.0,0.4523462039723013,0.6822545950774339,0.7413538395755457,31896202.85303275,23804157.25720687,39988248.448858626
2026,2026,5,1,42743787,38255510.35294118,6248359.632209185,0.7183127910760054,11,0.11448500318007043,329.0,0.8486157799506735,1.1338865733968515,0.7413538395755457,43557966.93564068,37621281.22537814,49494652.645903215
2026,2026,5,2,41550142,40362949.705882356,5126005.382997768,0.23160184303656658,12,-0.060750689252282074,185.0,0.48951059244261874,0.9218591334372361,0.7413538395755457,42872183.63777765,38001868.11510786,47742499.16044744
