safra_start,year,month,half,moagem_t,clim_mean,clim_std,crush_z,q_ord,sat_idx,n_obs,pred_z,carry,sigma,pred_t,pi80_lo,pi80_hi
2025,2025,6,1,38835935,38371575.375,5886870.709300845,0.07888055436079888,13,-0.05146225556345087,309.0,0.35633231517510455,0.6767210956456328,0.7422298546789269,40469257.64398168,34869420.26149612,46069095.02646724
2025,2025,6,2,42785884,43109819.4375,5425478.267419443,-0.05970633767814826,14,-0.07986165953853701,333.0,0.1676127965198872,0.41742176302729744,0.7422298546789269,44019199.02236004,38858257.408378735,49180140.63634135
2025,2025,7,1,50016684,43630313.375,4973429.180907848,1.28409803230258,15,0.04005345383909243,289.0,0.19865696839050295,0.21723039424312485,0.7422298546789269,44618319.73858401,39887386.103097394,49349253.37407063
2025,2025,7,2,50402162,47575715.4375,4402239.455398384,0.6420474377044578,16,0.09155977661810848,398.0,0.5224540724855782,0.6562676837339987,0.7422298546789269,49875683.36902958,45688089.265757605,54063277.47230156
2025,2025,8,1,47812562,43714673.8125,3978554.0410951176,1.029994351005984,17,0.11661206237065153,338.0,0.5502501464556909,0.6504824150232741,0.7422298546789269,45903873.75629447,42119306.921428576,49688440.59116036
2025,2025,8,2,50232244,44622249.0,3476766.8194732494,1.613566652954295,18,-0.1287474653600838,409.0,0.33519392507165013,0.803832606022793,0.7422298546789269,45787640.11677811,42480394.25267045,49094885.980885774
2025,2025,9,1,46103505,40311478.3125,4017887.737201921,1.441560109773898,19,0.0059534908327425464,316.0,0.6957351120695223,1.129696599755102,0.7422298546789269,43106863.887624934,39284881.197591335,46928846.577658534
2025,2025,9,2,40983361,35743300.0,6045467.473542648,0.8667751539368254,20,0.0005641579370788091,256.0,0.7630539757486055,1.2548962243146455,0.7422298546789269,40356317.99094559,34605616.73986184,46107019.24202935
2025,2025,10,1,34086701,31758321.4375,5711183.589325024,0.4076877456455886,21,-0.09462557621094607,172.0,0.5524367799285455,1.09930911689638,0.7422298546789269,34913389.30916747,29480672.855719376,40346105.76261556
2025,2025,10,2,31193543,30636118.5625,5779666.13063389,0.09644578508531669,22,-0.1902231469951974,174.0,0.2695100946402471,0.8222987736628393,0.7422298546789269,32193796.92835617,26695937.02029422,37691656.83641812
2025,2025,11,1,18781259,22908959.9375,5598769.207336156,-0.737251489504409,23,-0.15349029688081198,202.0,0.14345973543105012,0.5317298763443237,0.7422298546789269,23712157.886723954,18386374.690294012,29037941.083153896
2025,2025,11,2,15993211,16667879.3125,6517680.900922543,-0.10351355378636352,24,-0.01950582542256842,309.0,0.010118448367819157,0.023898555342998326,0.7422298546789269,16733828.130173907,10533937.737059955,22933718.52328786
2026,2026,4,1,20403906,15354818.235294119,7400591.804197119,0.6822545950774339,9,0.034987481847662524,330.0,0.0833784267271528,0.0,0.7489680740649592,15971867.936777936,8868206.497714126,23075529.375841744
2026,2026,4,2,40008693,28043626.70588235,8516875.157387866,1.4048657603885022,10,-0.003730150000056026,355.0,0.4359230324406743,0.6822545950774339,0.7489680740649592,31756328.751409516,23581172.056164604,39931485.446654424
2026,2026,5,1,42743787,38255510.35294118,6248359.632209185,0.7183127910760054,11,0.12107660796099279,329.0,0.8595242214738195,1.1338865733968515,0.7489680740649592,43626126.80130422,37628467.08015132,49623786.52245712
2026,2026,5,2,41550142,40362949.705882356,5126005.382997768,0.23160184303656658,12,-0.03213853074495332,185.0,0.5410065666570405,0.9218591334372361,0.7489680740649592,43136152.27880348,38215815.130227946,48056489.42737902
